id	nb_de	valeur_1	valeur_2	valeur_3	valeur_4	valeur_5	valeur_6
870	6	1	1	5	1	1	6
871	6	1	1	5	1	2	1
872	6	1	1	5	1	2	2
873	6	1	1	5	1	2	3
874	6	1	1	5	1	2	4
875	6	1	1	5	1	2	5
876	6	1	1	5	1	2	6
877	6	1	1	5	1	3	1
878	6	1	1	5	1	3	2
879	6	1	1	5	1	3	3
880	6	1	1	5	1	3	4
881	6	1	1	5	1	3	5
882	6	1	1	5	1	3	6
883	6	1	1	5	1	4	1
884	6	1	1	5	1	4	2
885	6	1	1	5	1	4	3
886	6	1	1	5	1	4	4
887	6	1	1	5	1	4	5
888	6	1	1	5	1	4	6
889	6	1	1	5	1	5	1
890	6	1	1	5	1	5	2
891	6	1	1	5	1	5	3
892	6	1	1	5	1	5	4
893	6	1	1	5	1	5	5
894	6	1	1	5	1	5	6
895	6	1	1	5	1	6	1
896	6	1	1	5	1	6	2
897	6	1	1	5	1	6	3
898	6	1	1	5	1	6	4
899	6	1	1	5	1	6	5
900	6	1	1	5	1	6	6
901	6	1	1	5	2	1	1
902	6	1	1	5	2	1	2
903	6	1	1	5	2	1	3
904	6	1	1	5	2	1	4
905	6	1	1	5	2	1	5
906	6	1	1	5	2	1	6
907	6	1	1	5	2	2	1
908	6	1	1	5	2	2	2
909	6	1	1	5	2	2	3
910	6	1	1	5	2	2	4
911	6	1	1	5	2	2	5
912	6	1	1	5	2	2	6
913	6	1	1	5	2	3	1
914	6	1	1	5	2	3	2
915	6	1	1	5	2	3	3
916	6	1	1	5	2	3	4
917	6	1	1	5	2	3	5
918	6	1	1	5	2	3	6
919	6	1	1	5	2	4	1
920	6	1	1	5	2	4	2
921	6	1	1	5	2	4	3
922	6	1	1	5	2	4	4
923	6	1	1	5	2	4	5
924	6	1	1	5	2	4	6
925	6	1	1	5	2	5	1
926	6	1	1	5	2	5	2
927	6	1	1	5	2	5	3
928	6	1	1	5	2	5	4
929	6	1	1	5	2	5	5
930	6	1	1	5	2	5	6
931	6	1	1	5	2	6	1
932	6	1	1	5	2	6	2
933	6	1	1	5	2	6	3
934	6	1	1	5	2	6	4
935	6	1	1	5	2	6	5
936	6	1	1	5	2	6	6
937	6	1	1	5	3	1	1
938	6	1	1	5	3	1	2
939	6	1	1	5	3	1	3
940	6	1	1	5	3	1	4
941	6	1	1	5	3	1	5
942	6	1	1	5	3	1	6
943	6	1	1	5	3	2	1
944	6	1	1	5	3	2	2
945	6	1	1	5	3	2	3
946	6	1	1	5	3	2	4
947	6	1	1	5	3	2	5
948	6	1	1	5	3	2	6
949	6	1	1	5	3	3	1
950	6	1	1	5	3	3	2
951	6	1	1	5	3	3	3
952	6	1	1	5	3	3	4
953	6	1	1	5	3	3	5
954	6	1	1	5	3	3	6
955	6	1	1	5	3	4	1
956	6	1	1	5	3	4	2
957	6	1	1	5	3	4	3
958	6	1	1	5	3	4	4
959	6	1	1	5	3	4	5
960	6	1	1	5	3	4	6
961	6	1	1	5	3	5	1
962	6	1	1	5	3	5	2
963	6	1	1	5	3	5	3
964	6	1	1	5	3	5	4
965	6	1	1	5	3	5	5
966	6	1	1	5	3	5	6
967	6	1	1	5	3	6	1
968	6	1	1	5	3	6	2
969	6	1	1	5	3	6	3
970	6	1	1	5	3	6	4
971	6	1	1	5	3	6	5
972	6	1	1	5	3	6	6
973	6	1	1	5	4	1	1
974	6	1	1	5	4	1	2
975	6	1	1	5	4	1	3
976	6	1	1	5	4	1	4
977	6	1	1	5	4	1	5
978	6	1	1	5	4	1	6
979	6	1	1	5	4	2	1
980	6	1	1	5	4	2	2
981	6	1	1	5	4	2	3
982	6	1	1	5	4	2	4
983	6	1	1	5	4	2	5
984	6	1	1	5	4	2	6
985	6	1	1	5	4	3	1
986	6	1	1	5	4	3	2
987	6	1	1	5	4	3	3
988	6	1	1	5	4	3	4
989	6	1	1	5	4	3	5
990	6	1	1	5	4	3	6
991	6	1	1	5	4	4	1
992	6	1	1	5	4	4	2
993	6	1	1	5	4	4	3
994	6	1	1	5	4	4	4
995	6	1	1	5	4	4	5
996	6	1	1	5	4	4	6
997	6	1	1	5	4	5	1
998	6	1	1	5	4	5	2
999	6	1	1	5	4	5	3
1000	6	1	1	5	4	5	4
1001	6	1	1	5	4	5	5
1002	6	1	1	5	4	5	6
1003	6	1	1	5	4	6	1
1004	6	1	1	5	4	6	2
1005	6	1	1	5	4	6	3
1006	6	1	1	5	4	6	4
1007	6	1	1	5	4	6	5
1008	6	1	1	5	4	6	6
1009	6	1	1	5	5	1	1
1010	6	1	1	5	5	1	2
1011	6	1	1	5	5	1	3
1012	6	1	1	5	5	1	4
1013	6	1	1	5	5	1	5
1014	6	1	1	5	5	1	6
1015	6	1	1	5	5	2	1
1016	6	1	1	5	5	2	2
1017	6	1	1	5	5	2	3
1018	6	1	1	5	5	2	4
1019	6	1	1	5	5	2	5
1020	6	1	1	5	5	2	6
1021	6	1	1	5	5	3	1
1022	6	1	1	5	5	3	2
1023	6	1	1	5	5	3	3
1024	6	1	1	5	5	3	4
1025	6	1	1	5	5	3	5
1026	6	1	1	5	5	3	6
1027	6	1	1	5	5	4	1
1028	6	1	1	5	5	4	2
1029	6	1	1	5	5	4	3
1030	6	1	1	5	5	4	4
1031	6	1	1	5	5	4	5
1032	6	1	1	5	5	4	6
1033	6	1	1	5	5	5	1
1034	6	1	1	5	5	5	2
1035	6	1	1	5	5	5	3
1036	6	1	1	5	5	5	4
1037	6	1	1	5	5	5	5
1038	6	1	1	5	5	5	6
1039	6	1	1	5	5	6	1
1040	6	1	1	5	5	6	2
1041	6	1	1	5	5	6	3
1042	6	1	1	5	5	6	4
1043	6	1	1	5	5	6	5
1044	6	1	1	5	5	6	6
1045	6	1	1	5	6	1	1
1046	6	1	1	5	6	1	2
1047	6	1	1	5	6	1	3
1048	6	1	1	5	6	1	4
1049	6	1	1	5	6	1	5
1050	6	1	1	5	6	1	6
1051	6	1	1	5	6	2	1
1052	6	1	1	5	6	2	2
1053	6	1	1	5	6	2	3
1054	6	1	1	5	6	2	4
1055	6	1	1	5	6	2	5
1056	6	1	1	5	6	2	6
1057	6	1	1	5	6	3	1
1058	6	1	1	5	6	3	2
1059	6	1	1	5	6	3	3
1060	6	1	1	5	6	3	4
1061	6	1	1	5	6	3	5
1062	6	1	1	5	6	3	6
1063	6	1	1	5	6	4	1
1064	6	1	1	5	6	4	2
1065	6	1	1	5	6	4	3
1066	6	1	1	5	6	4	4
1067	6	1	1	5	6	4	5
1068	6	1	1	5	6	4	6
1069	6	1	1	5	6	5	1
1070	6	1	1	5	6	5	2
1071	6	1	1	5	6	5	3
1072	6	1	1	5	6	5	4
1073	6	1	1	5	6	5	5
1074	6	1	1	5	6	5	6
1075	6	1	1	5	6	6	1
1076	6	1	1	5	6	6	2
1077	6	1	1	5	6	6	3
1078	6	1	1	5	6	6	4
1079	6	1	1	5	6	6	5
1080	6	1	1	5	6	6	6
1081	6	1	1	6	1	1	1
1082	6	1	1	6	1	1	2
1083	6	1	1	6	1	1	3
1084	6	1	1	6	1	1	4
1085	6	1	1	6	1	1	5
1086	6	1	1	6	1	1	6
1087	6	1	1	6	1	2	1
1088	6	1	1	6	1	2	2
1089	6	1	1	6	1	2	3
1090	6	1	1	6	1	2	4
1091	6	1	1	6	1	2	5
1092	6	1	1	6	1	2	6
1093	6	1	1	6	1	3	1
1094	6	1	1	6	1	3	2
1095	6	1	1	6	1	3	3
1096	6	1	1	6	1	3	4
1097	6	1	1	6	1	3	5
1098	6	1	1	6	1	3	6
1099	6	1	1	6	1	4	1
1100	6	1	1	6	1	4	2
1101	6	1	1	6	1	4	3
1102	6	1	1	6	1	4	4
1103	6	1	1	6	1	4	5
1104	6	1	1	6	1	4	6
1105	6	1	1	6	1	5	1
1106	6	1	1	6	1	5	2
1107	6	1	1	6	1	5	3
1108	6	1	1	6	1	5	4
1109	6	1	1	6	1	5	5
1110	6	1	1	6	1	5	6
1111	6	1	1	6	1	6	1
1112	6	1	1	6	1	6	2
1113	6	1	1	6	1	6	3
1114	6	1	1	6	1	6	4
1115	6	1	1	6	1	6	5
1116	6	1	1	6	1	6	6
1117	6	1	1	6	2	1	1
1118	6	1	1	6	2	1	2
1119	6	1	1	6	2	1	3
1120	6	1	1	6	2	1	4
1121	6	1	1	6	2	1	5
1122	6	1	1	6	2	1	6
1123	6	1	1	6	2	2	1
1124	6	1	1	6	2	2	2
1125	6	1	1	6	2	2	3
1126	6	1	1	6	2	2	4
1127	6	1	1	6	2	2	5
1128	6	1	1	6	2	2	6
1129	6	1	1	6	2	3	1
1130	6	1	1	6	2	3	2
1131	6	1	1	6	2	3	3
1132	6	1	1	6	2	3	4
1133	6	1	1	6	2	3	5
1134	6	1	1	6	2	3	6
1135	6	1	1	6	2	4	1
1136	6	1	1	6	2	4	2
1137	6	1	1	6	2	4	3
1138	6	1	1	6	2	4	4
1139	6	1	1	6	2	4	5
1140	6	1	1	6	2	4	6
1141	6	1	1	6	2	5	1
1142	6	1	1	6	2	5	2
1143	6	1	1	6	2	5	3
1144	6	1	1	6	2	5	4
1145	6	1	1	6	2	5	5
1146	6	1	1	6	2	5	6
1147	6	1	1	6	2	6	1
1148	6	1	1	6	2	6	2
1149	6	1	1	6	2	6	3
1150	6	1	1	6	2	6	4
1151	6	1	1	6	2	6	5
1152	6	1	1	6	2	6	6
1153	6	1	1	6	3	1	1
1154	6	1	1	6	3	1	2
1155	6	1	1	6	3	1	3
1156	6	1	1	6	3	1	4
1157	6	1	1	6	3	1	5
1158	6	1	1	6	3	1	6
1159	6	1	1	6	3	2	1
1160	6	1	1	6	3	2	2
1161	6	1	1	6	3	2	3
1162	6	1	1	6	3	2	4
1163	6	1	1	6	3	2	5
1164	6	1	1	6	3	2	6
1165	6	1	1	6	3	3	1
1166	6	1	1	6	3	3	2
1167	6	1	1	6	3	3	3
1168	6	1	1	6	3	3	4
1169	6	1	1	6	3	3	5
1170	6	1	1	6	3	3	6
1171	6	1	1	6	3	4	1
1172	6	1	1	6	3	4	2
1173	6	1	1	6	3	4	3
1174	6	1	1	6	3	4	4
1175	6	1	1	6	3	4	5
1176	6	1	1	6	3	4	6
1177	6	1	1	6	3	5	1
1178	6	1	1	6	3	5	2
1179	6	1	1	6	3	5	3
1180	6	1	1	6	3	5	4
1181	6	1	1	6	3	5	5
1182	6	1	1	6	3	5	6
1183	6	1	1	6	3	6	1
1184	6	1	1	6	3	6	2
1185	6	1	1	6	3	6	3
1186	6	1	1	6	3	6	4
1187	6	1	1	6	3	6	5
1188	6	1	1	6	3	6	6
1189	6	1	1	6	4	1	1
1190	6	1	1	6	4	1	2
1191	6	1	1	6	4	1	3
1192	6	1	1	6	4	1	4
1193	6	1	1	6	4	1	5
1194	6	1	1	6	4	1	6
1195	6	1	1	6	4	2	1
1196	6	1	1	6	4	2	2
1197	6	1	1	6	4	2	3
1198	6	1	1	6	4	2	4
1199	6	1	1	6	4	2	5
1200	6	1	1	6	4	2	6
1201	6	1	1	6	4	3	1
1202	6	1	1	6	4	3	2
1203	6	1	1	6	4	3	3
1204	6	1	1	6	4	3	4
1205	6	1	1	6	4	3	5
1206	6	1	1	6	4	3	6
1207	6	1	1	6	4	4	1
1208	6	1	1	6	4	4	2
1209	6	1	1	6	4	4	3
1210	6	1	1	6	4	4	4
1211	6	1	1	6	4	4	5
1212	6	1	1	6	4	4	6
1213	6	1	1	6	4	5	1
1214	6	1	1	6	4	5	2
1215	6	1	1	6	4	5	3
1216	6	1	1	6	4	5	4
1217	6	1	1	6	4	5	5
1218	6	1	1	6	4	5	6
1219	6	1	1	6	4	6	1
1220	6	1	1	6	4	6	2
1221	6	1	1	6	4	6	3
1222	6	1	1	6	4	6	4
1223	6	1	1	6	4	6	5
1224	6	1	1	6	4	6	6
1225	6	1	1	6	5	1	1
1226	6	1	1	6	5	1	2
1227	6	1	1	6	5	1	3
1228	6	1	1	6	5	1	4
1229	6	1	1	6	5	1	5
1230	6	1	1	6	5	1	6
1231	6	1	1	6	5	2	1
1232	6	1	1	6	5	2	2
1233	6	1	1	6	5	2	3
1234	6	1	1	6	5	2	4
1235	6	1	1	6	5	2	5
1236	6	1	1	6	5	2	6
1237	6	1	1	6	5	3	1
1238	6	1	1	6	5	3	2
1239	6	1	1	6	5	3	3
1240	6	1	1	6	5	3	4
1241	6	1	1	6	5	3	5
1242	6	1	1	6	5	3	6
1243	6	1	1	6	5	4	1
1244	6	1	1	6	5	4	2
1245	6	1	1	6	5	4	3
1246	6	1	1	6	5	4	4
1247	6	1	1	6	5	4	5
1248	6	1	1	6	5	4	6
1249	6	1	1	6	5	5	1
1250	6	1	1	6	5	5	2
1251	6	1	1	6	5	5	3
1252	6	1	1	6	5	5	4
1253	6	1	1	6	5	5	5
1254	6	1	1	6	5	5	6
1255	6	1	1	6	5	6	1
1256	6	1	1	6	5	6	2
1257	6	1	1	6	5	6	3
1258	6	1	1	6	5	6	4
1259	6	1	1	6	5	6	5
1260	6	1	1	6	5	6	6
1261	6	1	1	6	6	1	1
1262	6	1	1	6	6	1	2
1263	6	1	1	6	6	1	3
1264	6	1	1	6	6	1	4
1265	6	1	1	6	6	1	5
1266	6	1	1	6	6	1	6
1267	6	1	1	6	6	2	1
1268	6	1	1	6	6	2	2
1269	6	1	1	6	6	2	3
1270	6	1	1	6	6	2	4
1271	6	1	1	6	6	2	5
1272	6	1	1	6	6	2	6
1273	6	1	1	6	6	3	1
1274	6	1	1	6	6	3	2
1275	6	1	1	6	6	3	3
1276	6	1	1	6	6	3	4
1277	6	1	1	6	6	3	5
1278	6	1	1	6	6	3	6
1279	6	1	1	6	6	4	1
1280	6	1	1	6	6	4	2
1281	6	1	1	6	6	4	3
1282	6	1	1	6	6	4	4
1283	6	1	1	6	6	4	5
1284	6	1	1	6	6	4	6
1285	6	1	1	6	6	5	1
1286	6	1	1	6	6	5	2
1287	6	1	1	6	6	5	3
1288	6	1	1	6	6	5	4
1289	6	1	1	6	6	5	5
1290	6	1	1	6	6	5	6
1291	6	1	1	6	6	6	1
1292	6	1	1	6	6	6	2
1293	6	1	1	6	6	6	3
1294	6	1	1	6	6	6	4
1295	6	1	1	6	6	6	5
1296	6	1	1	6	6	6	6
1297	6	1	2	1	1	1	1
1298	6	1	2	1	1	1	2
1299	6	1	2	1	1	1	3
1300	6	1	2	1	1	1	4
1301	6	1	2	1	1	1	5
1302	6	1	2	1	1	1	6
1303	6	1	2	1	1	2	1
1304	6	1	2	1	1	2	2
1305	6	1	2	1	1	2	3
1306	6	1	2	1	1	2	4
1307	6	1	2	1	1	2	5
1308	6	1	2	1	1	2	6
1309	6	1	2	1	1	3	1
1310	6	1	2	1	1	3	2
1311	6	1	2	1	1	3	3
1312	6	1	2	1	1	3	4
1313	6	1	2	1	1	3	5
1314	6	1	2	1	1	3	6
1315	6	1	2	1	1	4	1
1316	6	1	2	1	1	4	2
1317	6	1	2	1	1	4	3
1318	6	1	2	1	1	4	4
1319	6	1	2	1	1	4	5
1320	6	1	2	1	1	4	6
1321	6	1	2	1	1	5	1
1322	6	1	2	1	1	5	2
1323	6	1	2	1	1	5	3
1324	6	1	2	1	1	5	4
1325	6	1	2	1	1	5	5
1326	6	1	2	1	1	5	6
1327	6	1	2	1	1	6	1
1328	6	1	2	1	1	6	2
1329	6	1	2	1	1	6	3
1330	6	1	2	1	1	6	4
1331	6	1	2	1	1	6	5
1332	6	1	2	1	1	6	6
1333	6	1	2	1	2	1	1
1334	6	1	2	1	2	1	2
1335	6	1	2	1	2	1	3
1336	6	1	2	1	2	1	4
1337	6	1	2	1	2	1	5
1338	6	1	2	1	2	1	6
1339	6	1	2	1	2	2	1
1340	6	1	2	1	2	2	2
1341	6	1	2	1	2	2	3
1342	6	1	2	1	2	2	4
1343	6	1	2	1	2	2	5
1344	6	1	2	1	2	2	6
1345	6	1	2	1	2	3	1
1346	6	1	2	1	2	3	2
1347	6	1	2	1	2	3	3
1348	6	1	2	1	2	3	4
1349	6	1	2	1	2	3	5
1350	6	1	2	1	2	3	6
1351	6	1	2	1	2	4	1
1352	6	1	2	1	2	4	2
1353	6	1	2	1	2	4	3
1354	6	1	2	1	2	4	4
1355	6	1	2	1	2	4	5
1356	6	1	2	1	2	4	6
1357	6	1	2	1	2	5	1
1358	6	1	2	1	2	5	2
1359	6	1	2	1	2	5	3
1360	6	1	2	1	2	5	4
1361	6	1	2	1	2	5	5
1362	6	1	2	1	2	5	6
1363	6	1	2	1	2	6	1
1364	6	1	2	1	2	6	2
1365	6	1	2	1	2	6	3
1366	6	1	2	1	2	6	4
1367	6	1	2	1	2	6	5
1368	6	1	2	1	2	6	6
1369	6	1	2	1	3	1	1
1370	6	1	2	1	3	1	2
1371	6	1	2	1	3	1	3
1372	6	1	2	1	3	1	4
1373	6	1	2	1	3	1	5
1374	6	1	2	1	3	1	6
1375	6	1	2	1	3	2	1
1376	6	1	2	1	3	2	2
1377	6	1	2	1	3	2	3
1378	6	1	2	1	3	2	4
1379	6	1	2	1	3	2	5
1380	6	1	2	1	3	2	6
1381	6	1	2	1	3	3	1
1382	6	1	2	1	3	3	2
1383	6	1	2	1	3	3	3
1384	6	1	2	1	3	3	4
1385	6	1	2	1	3	3	5
1386	6	1	2	1	3	3	6
1387	6	1	2	1	3	4	1
1388	6	1	2	1	3	4	2
1389	6	1	2	1	3	4	3
1390	6	1	2	1	3	4	4
1391	6	1	2	1	3	4	5
1392	6	1	2	1	3	4	6
1393	6	1	2	1	3	5	1
1394	6	1	2	1	3	5	2
1395	6	1	2	1	3	5	3
1396	6	1	2	1	3	5	4
1397	6	1	2	1	3	5	5
1398	6	1	2	1	3	5	6
1399	6	1	2	1	3	6	1
1400	6	1	2	1	3	6	2
1401	6	1	2	1	3	6	3
1402	6	1	2	1	3	6	4
1403	6	1	2	1	3	6	5
1404	6	1	2	1	3	6	6
1405	6	1	2	1	4	1	1
1406	6	1	2	1	4	1	2
1407	6	1	2	1	4	1	3
1408	6	1	2	1	4	1	4
1409	6	1	2	1	4	1	5
1410	6	1	2	1	4	1	6
1411	6	1	2	1	4	2	1
1412	6	1	2	1	4	2	2
1413	6	1	2	1	4	2	3
1414	6	1	2	1	4	2	4
1415	6	1	2	1	4	2	5
1416	6	1	2	1	4	2	6
1417	6	1	2	1	4	3	1
1418	6	1	2	1	4	3	2
1419	6	1	2	1	4	3	3
1420	6	1	2	1	4	3	4
1421	6	1	2	1	4	3	5
1422	6	1	2	1	4	3	6
1423	6	1	2	1	4	4	1
1424	6	1	2	1	4	4	2
1425	6	1	2	1	4	4	3
1426	6	1	2	1	4	4	4
1427	6	1	2	1	4	4	5
1428	6	1	2	1	4	4	6
1429	6	1	2	1	4	5	1
1430	6	1	2	1	4	5	2
1431	6	1	2	1	4	5	3
1432	6	1	2	1	4	5	4
1433	6	1	2	1	4	5	5
1434	6	1	2	1	4	5	6
1435	6	1	2	1	4	6	1
1436	6	1	2	1	4	6	2
1437	6	1	2	1	4	6	3
1438	6	1	2	1	4	6	4
1439	6	1	2	1	4	6	5
1440	6	1	2	1	4	6	6
1441	6	1	2	1	5	1	1
1442	6	1	2	1	5	1	2
1443	6	1	2	1	5	1	3
1444	6	1	2	1	5	1	4
1445	6	1	2	1	5	1	5
1446	6	1	2	1	5	1	6
1447	6	1	2	1	5	2	1
1448	6	1	2	1	5	2	2
1449	6	1	2	1	5	2	3
1450	6	1	2	1	5	2	4
1451	6	1	2	1	5	2	5
1452	6	1	2	1	5	2	6
1453	6	1	2	1	5	3	1
1454	6	1	2	1	5	3	2
1455	6	1	2	1	5	3	3
1456	6	1	2	1	5	3	4
1457	6	1	2	1	5	3	5
1458	6	1	2	1	5	3	6
1459	6	1	2	1	5	4	1
1460	6	1	2	1	5	4	2
1461	6	1	2	1	5	4	3
1462	6	1	2	1	5	4	4
1463	6	1	2	1	5	4	5
1464	6	1	2	1	5	4	6
1465	6	1	2	1	5	5	1
1466	6	1	2	1	5	5	2
1467	6	1	2	1	5	5	3
1468	6	1	2	1	5	5	4
1469	6	1	2	1	5	5	5
1470	6	1	2	1	5	5	6
1471	6	1	2	1	5	6	1
1472	6	1	2	1	5	6	2
1473	6	1	2	1	5	6	3
1474	6	1	2	1	5	6	4
1475	6	1	2	1	5	6	5
1476	6	1	2	1	5	6	6
1477	6	1	2	1	6	1	1
1478	6	1	2	1	6	1	2
1479	6	1	2	1	6	1	3
1480	6	1	2	1	6	1	4
1481	6	1	2	1	6	1	5
1482	6	1	2	1	6	1	6
1483	6	1	2	1	6	2	1
1484	6	1	2	1	6	2	2
1485	6	1	2	1	6	2	3
1486	6	1	2	1	6	2	4
1487	6	1	2	1	6	2	5
1488	6	1	2	1	6	2	6
1489	6	1	2	1	6	3	1
1490	6	1	2	1	6	3	2
1491	6	1	2	1	6	3	3
1492	6	1	2	1	6	3	4
1493	6	1	2	1	6	3	5
1494	6	1	2	1	6	3	6
1495	6	1	2	1	6	4	1
1496	6	1	2	1	6	4	2
1497	6	1	2	1	6	4	3
1498	6	1	2	1	6	4	4
1499	6	1	2	1	6	4	5
1500	6	1	2	1	6	4	6
1501	6	1	2	1	6	5	1
1502	6	1	2	1	6	5	2
1503	6	1	2	1	6	5	3
1504	6	1	2	1	6	5	4
1505	6	1	2	1	6	5	5
1506	6	1	2	1	6	5	6
1507	6	1	2	1	6	6	1
1508	6	1	2	1	6	6	2
1509	6	1	2	1	6	6	3
1510	6	1	2	1	6	6	4
1511	6	1	2	1	6	6	5
1512	6	1	2	1	6	6	6
1513	6	1	2	2	1	1	1
1514	6	1	2	2	1	1	2
1515	6	1	2	2	1	1	3
1516	6	1	2	2	1	1	4
1517	6	1	2	2	1	1	5
1518	6	1	2	2	1	1	6
1519	6	1	2	2	1	2	1
1520	6	1	2	2	1	2	2
1521	6	1	2	2	1	2	3
1522	6	1	2	2	1	2	4
1523	6	1	2	2	1	2	5
1524	6	1	2	2	1	2	6
1525	6	1	2	2	1	3	1
1526	6	1	2	2	1	3	2
1527	6	1	2	2	1	3	3
1528	6	1	2	2	1	3	4
1529	6	1	2	2	1	3	5
1530	6	1	2	2	1	3	6
1531	6	1	2	2	1	4	1
1532	6	1	2	2	1	4	2
1533	6	1	2	2	1	4	3
1534	6	1	2	2	1	4	4
1535	6	1	2	2	1	4	5
1536	6	1	2	2	1	4	6
1537	6	1	2	2	1	5	1
1538	6	1	2	2	1	5	2
1539	6	1	2	2	1	5	3
1540	6	1	2	2	1	5	4
1541	6	1	2	2	1	5	5
1542	6	1	2	2	1	5	6
1543	6	1	2	2	1	6	1
1544	6	1	2	2	1	6	2
1545	6	1	2	2	1	6	3
1546	6	1	2	2	1	6	4
1547	6	1	2	2	1	6	5
1548	6	1	2	2	1	6	6
1549	6	1	2	2	2	1	1
1550	6	1	2	2	2	1	2
1551	6	1	2	2	2	1	3
1552	6	1	2	2	2	1	4
1553	6	1	2	2	2	1	5
1554	6	1	2	2	2	1	6
1555	6	1	2	2	2	2	1
1556	6	1	2	2	2	2	2
1557	6	1	2	2	2	2	3
1558	6	1	2	2	2	2	4
1559	6	1	2	2	2	2	5
1560	6	1	2	2	2	2	6
1561	6	1	2	2	2	3	1
1562	6	1	2	2	2	3	2
1563	6	1	2	2	2	3	3
1564	6	1	2	2	2	3	4
1565	6	1	2	2	2	3	5
1566	6	1	2	2	2	3	6
1567	6	1	2	2	2	4	1
1568	6	1	2	2	2	4	2
1569	6	1	2	2	2	4	3
1570	6	1	2	2	2	4	4
1571	6	1	2	2	2	4	5
1572	6	1	2	2	2	4	6
1573	6	1	2	2	2	5	1
1574	6	1	2	2	2	5	2
1575	6	1	2	2	2	5	3
1576	6	1	2	2	2	5	4
1577	6	1	2	2	2	5	5
1578	6	1	2	2	2	5	6
1579	6	1	2	2	2	6	1
1580	6	1	2	2	2	6	2
1581	6	1	2	2	2	6	3
1582	6	1	2	2	2	6	4
1583	6	1	2	2	2	6	5
1584	6	1	2	2	2	6	6
1585	6	1	2	2	3	1	1
1586	6	1	2	2	3	1	2
1587	6	1	2	2	3	1	3
1588	6	1	2	2	3	1	4
1589	6	1	2	2	3	1	5
1590	6	1	2	2	3	1	6
1591	6	1	2	2	3	2	1
1592	6	1	2	2	3	2	2
1593	6	1	2	2	3	2	3
1594	6	1	2	2	3	2	4
1595	6	1	2	2	3	2	5
1596	6	1	2	2	3	2	6
1597	6	1	2	2	3	3	1
1598	6	1	2	2	3	3	2
1599	6	1	2	2	3	3	3
1600	6	1	2	2	3	3	4
1601	6	1	2	2	3	3	5
1602	6	1	2	2	3	3	6
1603	6	1	2	2	3	4	1
1604	6	1	2	2	3	4	2
1605	6	1	2	2	3	4	3
1606	6	1	2	2	3	4	4
1607	6	1	2	2	3	4	5
1608	6	1	2	2	3	4	6
1609	6	1	2	2	3	5	1
1610	6	1	2	2	3	5	2
1611	6	1	2	2	3	5	3
1612	6	1	2	2	3	5	4
1613	6	1	2	2	3	5	5
1614	6	1	2	2	3	5	6
1615	6	1	2	2	3	6	1
1616	6	1	2	2	3	6	2
1617	6	1	2	2	3	6	3
1618	6	1	2	2	3	6	4
1619	6	1	2	2	3	6	5
1620	6	1	2	2	3	6	6
1621	6	1	2	2	4	1	1
1622	6	1	2	2	4	1	2
1623	6	1	2	2	4	1	3
1624	6	1	2	2	4	1	4
1625	6	1	2	2	4	1	5
1626	6	1	2	2	4	1	6
1627	6	1	2	2	4	2	1
1628	6	1	2	2	4	2	2
1629	6	1	2	2	4	2	3
1630	6	1	2	2	4	2	4
1631	6	1	2	2	4	2	5
1632	6	1	2	2	4	2	6
1633	6	1	2	2	4	3	1
1634	6	1	2	2	4	3	2
1635	6	1	2	2	4	3	3
1636	6	1	2	2	4	3	4
1637	6	1	2	2	4	3	5
1638	6	1	2	2	4	3	6
1639	6	1	2	2	4	4	1
1640	6	1	2	2	4	4	2
1641	6	1	2	2	4	4	3
1642	6	1	2	2	4	4	4
1643	6	1	2	2	4	4	5
1644	6	1	2	2	4	4	6
1645	6	1	2	2	4	5	1
1646	6	1	2	2	4	5	2
1647	6	1	2	2	4	5	3
1648	6	1	2	2	4	5	4
1649	6	1	2	2	4	5	5
1650	6	1	2	2	4	5	6
1651	6	1	2	2	4	6	1
1652	6	1	2	2	4	6	2
1653	6	1	2	2	4	6	3
1654	6	1	2	2	4	6	4
1655	6	1	2	2	4	6	5
1656	6	1	2	2	4	6	6
1657	6	1	2	2	5	1	1
1658	6	1	2	2	5	1	2
1659	6	1	2	2	5	1	3
1660	6	1	2	2	5	1	4
1661	6	1	2	2	5	1	5
1662	6	1	2	2	5	1	6
1663	6	1	2	2	5	2	1
1664	6	1	2	2	5	2	2
1665	6	1	2	2	5	2	3
1666	6	1	2	2	5	2	4
1667	6	1	2	2	5	2	5
1668	6	1	2	2	5	2	6
1669	6	1	2	2	5	3	1
1670	6	1	2	2	5	3	2
1671	6	1	2	2	5	3	3
1672	6	1	2	2	5	3	4
1673	6	1	2	2	5	3	5
1674	6	1	2	2	5	3	6
1675	6	1	2	2	5	4	1
1676	6	1	2	2	5	4	2
1677	6	1	2	2	5	4	3
1678	6	1	2	2	5	4	4
1679	6	1	2	2	5	4	5
1680	6	1	2	2	5	4	6
1681	6	1	2	2	5	5	1
1682	6	1	2	2	5	5	2
1683	6	1	2	2	5	5	3
1684	6	1	2	2	5	5	4
1685	6	1	2	2	5	5	5
1686	6	1	2	2	5	5	6
1687	6	1	2	2	5	6	1
1688	6	1	2	2	5	6	2
1689	6	1	2	2	5	6	3
1690	6	1	2	2	5	6	4
1691	6	1	2	2	5	6	5
1692	6	1	2	2	5	6	6
1693	6	1	2	2	6	1	1
1694	6	1	2	2	6	1	2
1695	6	1	2	2	6	1	3
1696	6	1	2	2	6	1	4
1697	6	1	2	2	6	1	5
